780102999, 25, 78.125
780102997, 28, 87.500
780102996, 27, 84.375
780102991, 26, 81.250
780102990, 25, 78.125
780102988, 28, 87.500
780102985, 27, 84.375
780102983, 28, 87.500
780102982, 26, 81.250
780102976, 24, 75.000
780102968, 24, 75.000
780102965, 32, 100.000
780102964, 29, 90.625
780102962, 27, 84.375
